2014-12-15 00:40:28,896 -0700 INFO TId 0x7fd1815f67c0 Added Root C=NO, O=Buypass AS-983163327, OU=, CN=Buypass Class 3 CA 1 - Expires Sat May 9 14:13:03 2015 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,896 -0700 INFO TId 0x7fd1815f67c0 Added Root C=NO, O=Buypass AS-983163327, OU=, CN=Buypass Class 3 Root CA - Expires Fri Oct 26 08:28:58 2040 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,896 -0700 INFO TId 0x7fd1815f67c0 Added Root C=SK, O=Disig a.s., OU=, CN=CA Disig - Expires Tue Mar 22 01:39:34 2016 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,896 -0700 INFO TId 0x7fd1815f67c0 Added Root C=SK, O=Disig a.s., OU=, CN=CA Disig Root R1 - Expires Sat Jul 19 09:06:56 2042 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,896 -0700 INFO TId 0x7fd1815f67c0 Added Root C=SK, O=Disig a.s., OU=, CN=CA Disig Root R2 - Expires Sat Jul 19 09:15:30 2042 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,896 -0700 INFO TId 0x7fd1815f67c0 Added Root C=CN, O=CNNIC, OU=, CN=CNNIC ROOT - Expires Fri Apr 16 07:09:14 2027 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,896 -0700 INFO TId 0x7fd1815f67c0 Added Root C=GB, O=COMODO CA Limited, OU=, CN=COMODO Certification Authority - Expires Mon Dec 31 23:59:59 2029 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=GB, O=COMODO CA Limited, OU=, CN=COMODO ECC Certification Authority - Expires Mon Jan 18 23:59:59 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=GB, O=COMODO CA Limited, OU=, CN=COMODO RSA Certification Authority - Expires Mon Jan 18 23:59:59 2038 [AppMain.cpp:245 ::main()]
2014-12-15 00:40:28,897 -0700 INFO TId 0x7fd1815f67c0 Added Root C=EU, O=AC Camerfirma SA CIF A82743287, OU=http://www.chambersign.org, CN=Chambers of Commerce Root - Expires Wed Sep 30 16:13:44 2037 [AppMain.cpp:245 ::main()]
